Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SMT_32091, 0.0001072055, -21.8225, 0.0001072055, -21.8225, 0, 0
Line.SMT_32092, 0.0001111305, -22.06821, 0.0001111305, -22.06821, 0, 0
Line.SMT_32093, 0.0001539969, -29.45329, 0.0001539969, -29.45329, 0, 0
Line.SMT_32207, 0.0006151789, -49.28272, 0.0006151789, -49.28272, 0, 0
Line.SMT_32284, 78.35474, 38.7414, 78.35474, 38.7414, 0, 0
Line.SMT_32285, 73.47353, 36.32261, 73.47353, 36.32261, 0, 0
Line.SMT_32286, 0.4942848, 0.2453731, 0.4942848, 0.2453731, 0, 0
Line.SMT_32287, 4.955054, 2.456138, 4.955054, 2.456138, 0, 0
Line.SMT_32288, 9.114145, 4.505322, 9.114145, 4.505322, 0, 0
Line.SMT_32297, 2.876193E-005, -27.94513, 2.876193E-005, -27.94513, 0, 0
Line.SMT_32298, 1.579677E-005, -14.68819, 1.579677E-005, -14.68819, 0, 0
Line.SMT_32401, 0.00690116, -147.4198, 0.00690116, -147.4198, 0, 0
Line.SMT_32402, 0.0005136027, -15.40504, 0.0005136027, -15.40504, 0, 0
Line.SMT_32403, 0.0005634533, -16.7067, 0.0005634533, -16.7067, 0, 0
Line.SMT_32404, 0.0005777422, -16.92399, 0.0005777422, -16.92399, 0, 0
Line.SMT_32405, 0.0007800578, -22.5148, 0.0007800578, -22.5148, 0, 0
Line.SMT_32466, 34.45424, -27.05322, 34.45424, -27.05322, 0, 0
Line.SMT_32467, 0.5734808, -0.4503119, 0.5734808, -0.4503119, 0, 0
Line.SMT_32468, 0.0004825787, -29.77587, 0.0004825787, -29.77587, 0, 0
Line.SMT_32471, 0.01241189, -69.94584, 0.01241189, -69.94584, 0, 0
Line.SMT_3258, 8.974452E-005, -0.6634335, 8.974452E-005, -0.6634335, 0, 0
Line.SMT_32586, 0.0001983376, -69.81423, 0.0001983376, -69.81423, 0, 0
Line.SMT_32587, 0.0001178836, -50.99737, 0.0001178836, -50.99737, 0, 0
Line.SMT_32588, 9.481988E-005, -50.11544, 9.481988E-005, -50.11544, 0, 0
Line.SMT_32589, 0.000115539, -69.10733, 0.000115539, -69.10733, 0, 0
Line.SMT_32590, 7.747792E-005, -52.91608, 7.747792E-005, -52.91608, 0, 0
Line.SMT_32591, 5.815434E-005, -52.67372, 5.815434E-005, -52.67372, 0, 0
Line.SMT_32592, 5.767201E-005, -60.05234, 5.767201E-005, -60.05234, 0, 0
Line.SMT_32593, 2.759478E-005, -31.77657, 2.759478E-005, -31.77657, 0, 0
Line.SMT_32594, 9.73844E-006, -42.279, 9.73844E-006, -42.279, 0, 0
Line.SMT_32595, 3.555233E-005, -42.68967, 3.555233E-005, -42.68967, 0, 0
Line.SMT_32596, -3.782792E-006, -1.730197, -3.782792E-006, -1.730197, 0, 0
Line.SMT_32597, 0.0001284739, -50.63383, 0.0001284739, -50.63383, 0, 0
Line.SMT_32598, 0.0001055408, -50.68096, 0.0001055408, -50.68096, 0, 0
Line.SMT_32599, 1.556007E-005, -97.511, 1.556007E-005, -97.511, 0, 0
Line.SMT_32600, 4.522659E-006, -46.95124, 4.522659E-006, -46.95124, 0, 0
Line.SMT_32601, 3.205513E-006, -34.32812, 3.205513E-006, -34.32812, 0, 0
Line.SMT_32602, 0.0002263002, -70.00946, 0.0002263002, -70.00946, 0, 0
Line.SMT_32606, 3.164037E-006, -20.89367, 3.164037E-006, -20.89367, 0, 0
Line.SMT_32654, 0.0004299634, -68.74269, 0.0004299634, -68.74269, 0, 0
Line.SMT_32655, 0.0003311523, -51.68141, 0.0003311523, -51.68141, 0, 0
Line.SMT_32669, 0.00184645, -0.4414742, 0.00184645, -0.4414742, 0, 0
Line.SMT_32670, 0.138814, -32.74875, 0.138814, -32.74875, 0, 0
Line.SMT_32677, 0.0005692377, -83.25841, 0.0005692377, -83.25841, 0, 0
Line.SMT_32703, 2.188316E-005, -42.66034, 2.188316E-005, -42.66034, 0, 0
Line.SMT_32704, 1.528754E-005, -29.81293, 1.528754E-005, -29.81293, 0, 0
Line.SMT_3272, 0.02784776, -57.94579, 0.02784776, -57.94579, 0, 0
Line.SMT_32727, 4.506729E-005, -17.84222, 4.506729E-005, -17.84222, 0, 0
Line.SMT_32728, 3.798143E-005, -15.65558, 3.798143E-005, -15.65558, 0, 0
Line.SMT_32729, 2.835851E-005, -11.807, 2.835851E-005, -11.807, 0, 0
Line.SMT_3275, 1.268289E-005, -0.7177649, 1.268289E-005, -0.7177649, 0, 0
Line.SMT_32799, 0.0002355083, -13.77918, 0.0002355083, -13.77918, 0, 0
Line.SMT_32800, 0.0003663467, -21.16638, 0.0003663467, -21.16638, 0, 0
Line.SMT_32801, 0.0001874822, -10.5966, 0.0001874822, -10.5966, 0, 0
Line.SMT_32802, 0.0003000196, -16.76712, 0.0003000196, -16.76712, 0, 0
Line.SMT_32803, 0.0001637537, -9.769121, 0.0001637537, -9.769121, 0, 0
Line.SMT_32804, 0.0002196521, -13.02549, 0.0002196521, -13.02549, 0, 0
Line.SMT_32805, 0.0001239121, -7.022652, 0.0001239121, -7.022652, 0, 0
Line.SMT_32816, 0.001400472, -16.64305, 0.001400472, -16.64305, 0, 0
Line.SMT_32847, 0.8287582, -87.51145, 0.8287582, -87.51145, 0, 0
Line.SMT_32848, 0.4183479, -47.41147, 0.4183479, -47.41147, 0, 0
Line.SMT_32849, 0.6126883, -69.38698, 0.6126883, -69.38698, 0, 0
Line.SMT_32850, 7.221059E-005, -9.911522, 7.221059E-005, -9.911522, 0, 0
Line.SMT_32851, 4.049321E-006, -0.8920594, 4.049321E-006, -0.8920594, 0, 0
Line.SMT_32852, 0.4962577, -53.31101, 0.4962577, -53.31101, 0, 0
Line.SMT_33015, 6.932104E-005, -17.84931, 6.932104E-005, -17.84931, 0, 0
Line.SMT_33016, 0.0001129338, -50.70893, 0.0001129338, -50.70893, 0, 0
Line.SMT_33017, 0.0001188823, -51.32668, 0.0001188823, -51.32668, 0, 0
Line.SMT_33018, 1.273498E-005, -3.180794, 1.273498E-005, -3.180794, 0, 0
Line.SMT_33019, 1.56118E-006, -53.76495, 1.56118E-006, -53.76495, 0, 0
Line.SMT_33020, -7.172435E-007, -51.53707, -7.172435E-007, -51.53707, 0, 0
Line.SMT_33058, 0.006733701, -18.5546, 0.006733701, -18.5546, 0, 0
Line.SMT_33059, 7.488934E-005, -12.09518, 7.488934E-005, -12.09518, 0, 0
Line.SMT_33060, 7.052543E-005, -11.57399, 7.052543E-005, -11.57399, 0, 0
Line.SMT_33061, 0.000126089, -21.15558, 0.000126089, -21.15558, 0, 0
Line.SMT_33062, 8.520615E-005, -14.90129, 8.520615E-005, -14.90129, 0, 0
Line.SMT_33063, 0.0001082982, -17.14655, 0.0001082982, -17.14655, 0, 0
Line.SMT_33064, 7.131406E-005, -12.623, 7.131406E-005, -12.623, 0, 0
Line.SMT_33065, 9.327844E-005, -16.52207, 9.327844E-005, -16.52207, 0, 0
Line.SMT_33066, 0.04683484, -120.7026, 0.04683484, -120.7026, 0, 0
Line.SMT_33067, 0.0001541916, -26.52807, 0.0001541916, -26.52807, 0, 0
Line.SMT_3314, 16.51876, -62.41084, 16.51876, -62.41084, 0, 0
Line.SMT_33162, 6.963225E-005, -65.30796, 6.963225E-005, -65.30796, 0, 0
Line.SMT_33164, 0.0003285724, -31.61598, 0.0003285724, -31.61598, 0, 0
Line.SMT_33165, 0.0006423512, -60.73261, 0.0006423512, -60.73261, 0, 0
Line.SMT_33166, -1.402661E-005, -0.6032931, -1.402661E-005, -0.6032931, 0, 0
Line.SMT_33167, 9.705857E-007, -1.226443, 9.705857E-007, -1.226443, 0, 0
Line.SMT_33170, 0.01488182, -67.38375, 0.01488182, -67.38375, 0, 0
Line.SMT_33171, 0.005638976, -45.20679, 0.005638976, -45.20679, 0, 0
Line.SMT_33172, 0.0003713975, -41.18929, 0.0003713975, -41.18929, 0, 0
Line.SMT_33173, 0.000487455, -34.37554, 0.000487455, -34.37554, 0, 0
Line.SMT_33174, 1.340029E-005, -1.887214, 1.340029E-005, -1.887214, 0, 0
Line.SMT_33175, 0.0041284, -33.22015, 0.0041284, -33.22015, 0, 0
Line.SMT_33208, 0.000822105, -18.55239, 0.000822105, -18.55239, 0, 0
Line.SMT_3321, 0.00544653, -17.43879, 0.00544653, -17.43879, 0, 0
Line.SMT_33228, 9.26818E-005, -63.75417, 9.26818E-005, -63.75417, 0, 0
Line.SMT_33229, 8.494786E-005, -58.94479, 8.494786E-005, -58.94479, 0, 0
Line.SMT_33230, 7.016293E-005, -46.61162, 7.016293E-005, -46.61162, 0, 0
Line.SMT_33231, 4.987672E-005, -33.33636, 4.987672E-005, -33.33636, 0, 0
Line.SMT_33232, 4.342198E-005, -28.81025, 4.342198E-005, -28.81025, 0, 0
Line.SMT_33233, 5.122439E-005, -30.98435, 5.122439E-005, -30.98435, 0, 0
Line.SMT_33338, 0.007531241, -33.11916, 0.007531241, -33.11916, 0, 0
Line.SMT_33354, 0.005384517, -58.40661, 0.005384517, -58.40661, 0, 0
Line.SMT_33355, 0.00501572, -54.15267, 0.00501572, -54.15267, 0, 0
Line.SMT_33356, 0.000156479, -8.546252, 0.000156479, -8.546252, 0, 0
Line.SMT_33357, 0.001996943, -21.82255, 0.001996943, -21.82255, 0, 0
Line.SMT_33358, 0.004632958, -50.46582, 0.004632958, -50.46582, 0, 0
Line.SMT_33359, 0.004371609, -46.98511, 0.004371609, -46.98511, 0, 0
Line.SMT_33360, 0.003575439, -51.64593, 0.003575439, -51.64593, 0, 0
Line.SMT_33361, 0.002300997, -33.05041, 0.002300997, -33.05041, 0, 0
Line.SMT_33362, 0.00193233, -41.65835, 0.00193233, -41.65835, 0, 0
Line.SMT_33363, 0.002153024, -46.07215, 0.002153024, -46.07215, 0, 0
Line.SMT_33364, 0.002554172, -54.1597, 0.002554172, -54.1597, 0, 0
Line.SMT_33365, 0.003093528, -64.88083, 0.003093528, -64.88083, 0, 0
Line.SMT_33366, 0.005248893, -108.2122, 0.005248893, -108.2122, 0, 0
Line.SMT_33371, 0.004115425, -40.89198, 0.004115425, -40.89198, 0, 0
Line.SMT_33372, 0.005871428, -57.98025, 0.005871428, -57.98025, 0, 0
Line.SMT_33373, 0.005047976, -49.52839, 0.005047976, -49.52839, 0, 0
Line.SMT_33374, 0.001861253, -61.18389, 0.001861253, -61.18389, 0, 0
Line.SMT_33375, 0.001326093, -43.08486, 0.001326093, -43.08486, 0, 0
Line.SMT_33376, 0.0003404391, -16.34641, 0.0003404391, -16.34641, 0, 0
Line.SMT_33377, 0.0008501979, -39.97252, 0.0008501979, -39.97252, 0, 0
Line.SMT_33378, 0.001522865, -48.83605, 0.001522865, -48.83605, 0, 0
Line.SMT_33379, 8.154496E-006, -0.5029647, 8.154496E-006, -0.5029647, 0, 0
Line.SMT_33381, 6.592677E-005, -0.8584733, 6.592677E-005, -0.8584733, 0, 0
Line.SMT_3342, 7.166334E-006, -1.486071, 7.166334E-006, -1.486071, 0, 0
Line.SMT_3345, 14.30387, -42.11698, 14.30387, -42.11698, 0, 0
Line.SMT_3346, 18.46551, -43.84211, 18.46551, -43.84211, 0, 0
Line.SMT_3358, 4.396967E-006, -0.4240659, 4.396967E-006, -0.4240659, 0, 0
Line.SMT_33632, 0.0006376594, -41.02746, 0.0006376594, -41.02746, 0, 0
Line.SMT_33633, 0.0002742282, -2.613882, 0.0002742282, -2.613882, 0, 0
Line.SMT_3364, 1.455365E-007, -3.578347, 1.455365E-007, -3.578347, 0, 0
Line.SMT_33766, 0.0003579772, -31.95599, 0.0003579772, -31.95599, 0, 0
Line.SMT_33767, 0.0006780703, -57.68899, 0.0006780703, -57.68899, 0, 0
Line.SMT_33768, 1.751056E-006, -7.174617, 1.751056E-006, -7.174617, 0, 0
Line.SMT_33769, 1.528468E-006, -0.372565, 1.528468E-006, -0.372565, 0, 0
Line.SMT_33855, 2.56009E-005, -0.5943075, 2.56009E-005, -0.5943075, 0, 0
Line.SMT_33868, 0.00462208, -48.17279, 0.00462208, -48.17279, 0, 0
Line.SMT_33872, 0.003849286, -40.37943, 0.003849286, -40.37943, 0, 0
Line.SMT_33873, 0.00321486, -33.30524, 0.00321486, -33.30524, 0, 0
Line.SMT_33874, 0.003230893, -33.30519, 0.003230893, -33.30519, 0, 0
Line.SMT_33875, 2.809257E-005, -0.5460547, 2.809257E-005, -0.5460547, 0, 0
Line.SMT_33886, 0.09963476, -19.59837, 0.09963476, -19.59837, 0, 0
Line.SMT_33887, 0.07214345, -16.5688, 0.07214345, -16.5688, 0, 0
Line.SMT_33888, 0.09693436, -19.0927, 0.09693436, -19.0927, 0, 0
Line.SMT_33889, 4.018518E-005, -19.01032, 4.018518E-005, -19.01032, 0, 0
Line.SMT_33890, 3.877002E-005, -17.65498, 3.877002E-005, -17.65498, 0, 0
Line.SMT_33891, 0.2335393, -38.87407, 0.2335393, -38.87407, 0, 0
Line.SMT_33892, 0.3505999, -58.30675, 0.3505999, -58.30675, 0, 0
Line.SMT_33893, 0.3041598, -50.53242, 0.3041598, -50.53242, 0, 0
Line.SMT_33894, 0.3454704, -57.33785, 0.3454704, -57.33785, 0, 0
Line.SMT_33895, 0.3901306, -64.67615, 0.3901306, -64.67615, 0, 0
Line.SMT_33896, 0.1529303, -25.33142, 0.1529303, -25.33142, 0, 0
Line.SMT_33897, 0.1713657, -28.6715, 0.1713657, -28.6715, 0, 0
Line.SMT_33898, 0.5207044, -87.78743, 0.5207044, -87.78743, 0, 0
Line.SMT_33899, 0.2908596, -48.88752, 0.2908596, -48.88752, 0, 0
Line.SMT_33900, 0.4797285, -73.73045, 0.4797285, -73.73045, 0, 0
Line.SMT_33901, 0.4355986, -66.86221, 0.4355986, -66.86221, 0, 0
Line.SMT_33902, 0.4133902, -63.3809, 0.4133902, -63.3809, 0, 0
Line.SMT_33903, 0.3810938, -58.36669, 0.3810938, -58.36669, 0, 0
Line.SMT_33904, 0.4518392, -69.12382, 0.4518392, -69.12382, 0, 0
Line.SMT_33905, 2.750397E-005, -13.51544, 2.750397E-005, -13.51544, 0, 0
Line.SMT_33906, 3.269585E-005, -16.32865, 3.269585E-005, -16.32865, 0, 0
Line.SMT_33907, 4.810185E-005, -23.85208, 4.810185E-005, -23.85208, 0, 0
Line.SMT_33908, 4.517864E-005, -22.00632, 4.517864E-005, -22.00632, 0, 0
Line.SMT_33909, 1.104344E-005, -49.81768, 1.104344E-005, -49.81768, 0, 0
Line.SMT_33910, 2.892204E-006, -46.97586, 2.892204E-006, -46.97586, 0, 0
Line.SMT_33911, 3.281951E-005, -27.26439, 3.281951E-005, -27.26439, 0, 0
Line.SMT_33912, 3.483766E-005, -27.56974, 3.483766E-005, -27.56974, 0, 0
Line.SMT_33913, 0.01542224, -2.539993, 0.01542224, -2.539993, 0, 0
Line.SMT_33914, 0.03467471, -5.713373, 0.03467471, -5.713373, 0, 0
Line.SMT_33915, 2.54626E-006, -0.6464577, 2.54626E-006, -0.6464577, 0, 0
Line.SMT_33916, -1.593652E-006, -0.6196446, -1.593652E-006, -0.6196446, 0, 0
Line.SMT_33917, 2.406042E-006, -0.6508328, 2.406042E-006, -0.6508328, 0, 0
Line.SMT_33918, 0.4401368, -74.06617, 0.4401368, -74.06617, 0, 0
Line.SMT_33919, 0.01845529, -2.83318, 0.01845529, -2.83318, 0, 0
Line.SMT_33982, 5.341815E-005, -8.784517, 5.341815E-005, -8.784517, 0, 0
Line.SMT_33983, 0.002934073, -20.60003, 0.002934073, -20.60003, 0, 0
Line.SMT_33984, 0.0001163999, -18.89299, 0.0001163999, -18.89299, 0, 0
Line.SMT_33985, 0.0001822644, -28.87568, 0.0001822644, -28.87568, 0, 0
Line.SMT_33986, 0.0002465432, -37.67559, 0.0002465432, -37.67559, 0, 0
Line.SMT_33987, 6.692373E-005, -0.3397984, 6.692373E-005, -0.3397984, 0, 0
Line.SMT_33988, 0.000264928, -24.25182, 0.000264928, -24.25182, 0, 0
Line.SMT_33989, 0.3206996, -54.91461, 0.3206996, -54.91461, 0, 0
Line.SMT_33990, 0.1675319, -28.66343, 0.1675319, -28.66343, 0, 0
Line.SMT_33991, 0.1945498, -41.48427, 0.1945498, -41.48427, 0, 0
Line.SMT_33992, 0.002532859, -38.73704, 0.002532859, -38.73704, 0, 0
Line.SMT_33993, 0.004039387, -61.3046, 0.004039387, -61.3046, 0, 0
Line.SMT_33994, 0.0008467917, -17.36493, 0.0008467917, -17.36493, 0, 0
Line.SMT_33995, 0.0001228338, -11.64757, 0.0001228338, -11.64757, 0, 0
Line.SMT_33996, 0.0001999023, -18.6895, 0.0001999023, -18.6895, 0, 0
Line.SMT_3402, 0.0001889933, -1.345422, 0.0001889933, -1.345422, 0, 0
Line.SMT_34063, 2.655015E-005, -15.64951, 2.655015E-005, -15.64951, 0, 0
Line.SMT_34064, 3.446401E-005, -19.99659, 3.446401E-005, -19.99659, 0, 0
Line.SMT_34065, 4.307912E-005, -23.90896, 4.307912E-005, -23.90896, 0, 0
Line.SMT_34088, 0.004026095, -17.83111, 0.004026095, -17.83111, 0, 0
Line.SMT_34092, 29.62068, -38.43225, 29.62068, -38.43225, 0, 0
Line.SMT_34093, 29.72254, -38.55209, 29.72254, -38.55209, 0, 0
Line.SMT_34094, 15.86769, -21.16976, 15.86769, -21.16976, 0, 0
Line.SMT_34095, 15.27493, -20.37552, 15.27493, -20.37552, 0, 0
Line.SMT_34102, 0.06611656, -50.76932, 0.06611656, -50.76932, 0, 0
Line.SMT_34103, 0.06601744, -50.80964, 0.06601744, -50.80964, 0, 0
Line.SMT_34105, 0.158356, -141.2756, 0.158356, -141.2756, 0, 0
Line.SMT_3438, 0.0004404465, -13.16797, 0.0004404465, -13.16797, 0, 0
Line.SMT_34384, 0.001127626, -24.35341, 0.001127626, -24.35341, 0, 0
Line.SMT_34385, 0.001565819, -35.19365, 0.001565819, -35.19365, 0, 0
Line.SMT_34386, 0.00129189, -28.69056, 0.00129189, -28.69056, 0, 0
Line.SMT_34387, 0.001371025, -30.02579, 0.001371025, -30.02579, 0, 0
Line.SMT_34388, 2.270532E-005, -0.427563, 2.270532E-005, -0.427563, 0, 0
Line.SMT_3439, 1.950626E-008, -13.84664, 1.950626E-008, -13.84664, 0, 0
Line.SMT_34410, 0.05770799, -47.0993, 0.05770799, -47.0993, 0, 0
Line.SMT_34411, 0.0002025308, -0.1594981, 0.0002025308, -0.1594981, 0, 0
Line.SMT_3442, 0.0005600173, -135.0285, 0.0005600173, -135.0285, 0, 0
Line.SMT_34444, 1.660317E-005, -5.497621, 1.660317E-005, -5.497621, 0, 0
Line.SMT_34445, 4.147976E-005, -13.66976, 4.147976E-005, -13.66976, 0, 0
Line.SMT_34450, 0.0003666973, -29.73583, 0.0003666973, -29.73583, 0, 0
Line.SMT_34460, 0.0004569879, -27.02576, 0.0004569879, -27.02576, 0, 0
Line.SMT_34461, 0.0008841199, -53.46715, 0.0008841199, -53.46715, 0, 0
Line.SMT_34462, 0.0008293788, -49.3568, 0.0008293788, -49.3568, 0, 0
Line.SMT_34463, 0.0006557434, -38.5, 0.0006557434, -38.5, 0, 0
Line.SMT_34469, 0.009133595, -31.18634, 0.009133595, -31.18634, 0, 0
Line.SMT_34470, 0.0004063106, -23.73213, 0.0004063106, -23.73213, 0, 0
Line.SMT_34471, 0.000682494, -39.27685, 0.000682494, -39.27685, 0, 0
Line.SMT_34474, 6.17058E-007, -8.173667, 6.17058E-007, -8.173667, 0, 0
Line.SMT_34475, -9.501652E-006, -0.2186695, -9.501652E-006, -0.2186695, 0, 0
Line.SMT_34490, 0.01120388, -34.90122, 0.01120388, -34.90122, 0, 0
Line.SMT_34491, 0.002464614, -73.21205, 0.002464614, -73.21205, 0, 0
Line.SMT_34492, 0.0007911162, -23.1734, 0.0007911162, -23.1734, 0, 0
Line.SMT_34493, 0.03159116, -35.87156, 0.03159116, -35.87156, 0, 0
Line.SMT_34494, 0.00294314, -19.6909, 0.00294314, -19.6909, 0, 0
Line.SMT_34495, 0.006225942, -41.49966, 0.006225942, -41.49966, 0, 0
Line.SMT_34508, 0.01397913, -110.9404, 0.01397913, -110.9404, 0, 0
Line.SMT_34521, 0.224078, -0.2032584, 0.224078, -0.2032584, 0, 0
Line.SMT_34522, 19.7677, -17.98137, 19.7677, -17.98137, 0, 0
Line.SMT_34526, 33.8442, -6.438568, 33.8442, -6.438568, 0, 0
Line.SMT_34527, 68.41665, -13.00377, 68.41665, -13.00377, 0, 0
Line.SMT_34528, 88.52094, -16.8013, 88.52094, -16.8013, 0, 0
Line.SMT_34529, 86.46531, -16.3854, 86.46531, -16.3854, 0, 0
Line.SMT_34530, 67.78435, -12.82752, 67.78435, -12.82752, 0, 0
Line.SMT_34531, 69.66343, -13.34882, 69.66343, -13.34882, 0, 0
Line.SMT_34532, 60.30546, -9.818987, 60.30546, -9.818987, 0, 0
Line.SMT_34533, 55.41038, -9.341355, 55.41038, -9.341355, 0, 0
Line.SMT_34534, 75.04477, -12.63542, 75.04477, -12.63542, 0, 0
Line.SMT_34535, 60.72252, -10.20954, 60.72252, -10.20954, 0, 0
Line.SMT_34536, 56.57371, -9.878604, 56.57371, -9.878604, 0, 0
Line.SMT_34537, 73.32757, -12.78834, 73.32757, -12.78834, 0, 0
Line.SMT_34538, 56.74752, -9.884581, 56.74752, -9.884581, 0, 0
Line.SMT_34540, 53.46144, -9.28532, 53.46144, -9.28532, 0, 0
Line.SMT_34541, 78.5147, -14.0395, 78.5147, -14.0395, 0, 0
Line.SMT_34542, 70.88461, -12.6575, 70.88461, -12.6575, 0, 0
Line.SMT_34543, 91.48458, -16.3112, 91.48458, -16.3112, 0, 0
Line.SMT_34544, 63.10294, -11.23467, 63.10294, -11.23467, 0, 0
Line.SMT_34545, 59.3379, -10.91069, 59.3379, -10.91069, 0, 0
Line.SMT_34546, 69.77161, -12.81403, 69.77161, -12.81403, 0, 0
Line.SMT_34547, 33.26322, -6.305683, 33.26322, -6.305683, 0, 0
Line.SMT_34548, 58.39932, -11.06163, 58.39932, -11.06163, 0, 0
Line.SMT_34549, 44.17141, -8.358973, 44.17141, -8.358973, 0, 0
Line.SMT_34550, 69.8649, -13.20249, 69.8649, -13.20249, 0, 0
Line.SMT_34551, 0.004970892, -26.42641, 0.004970892, -26.42641, 0, 0
Line.SMT_34552, 35.69277, -6.770435, 35.69277, -6.770435, 0, 0
Line.SMT_34553, 3.63986, -0.6123733, 3.63986, -0.6123733, 0, 0
Line.SMT_34554, 34.85997, -6.059654, 34.85997, -6.059654, 0, 0
Line.SMT_34555, 21.80573, -4.124055, 21.80573, -4.124055, 0, 0
Line.SMT_34556, 43.32916, -8.248688, 43.32916, -8.248688, 0, 0
Line.SMT_34557, 5.15118E-005, -0.2928273, 5.15118E-005, -0.2928273, 0, 0
Line.SMT_34558, 4.11193E-005, -0.1689445, 4.11193E-005, -0.1689445, 0, 0
Line.SMT_34561, 62.24702, -10.83028, 62.24702, -10.83028, 0, 0
Line.SMT_34583, 23.81057, -61.9015, 23.81057, -61.9015, 0, 0
Line.SMT_3465, 4.345346, -53.72297, 4.345346, -53.72297, 0, 0
Line.SMT_34688, 1.34312E-005, -11.73241, 1.34312E-005, -11.73241, 0, 0
Line.SMT_34689, 8.316176E-006, -7.363679, 8.316176E-006, -7.363679, 0, 0
Line.SMT_3470, 0.0001565923, -11.91272, 0.0001565923, -11.91272, 0, 0
Line.SMT_3482, 0.0002554476, -1.17781, 0.0002554476, -1.17781, 0, 0
Line.SMT_3491, 0.0009270263, -26.88543, 0.0009270263, -26.88543, 0, 0
Line.SMT_3492, 0.0005791563, -16.53306, 0.0005791563, -16.53306, 0, 0
Line.SMT_34997, 0.0003127051, -16.96637, 0.0003127051, -16.96637, 0, 0
Line.SMT_34998, 0.0003070563, -16.40805, 0.0003070563, -16.40805, 0, 0
Line.SMT_34999, 15.02325, -49.19323, 15.02325, -49.19323, 0, 0
Line.SMT_35000, 14.49853, -47.64846, 14.49853, -47.64846, 0, 0
Line.SMT_35001, 0.6237873, -2.049766, 0.6237873, -2.049766, 0, 0
Line.SMT_35002, 1.085523E-005, -0.6114819, 1.085523E-005, -0.6114819, 0, 0
Line.SMT_35003, 1.000842E-006, -0.3810704, 1.000842E-006, -0.3810704, 0, 0
Line.SMT_3502, 0.007354149, -41.24859, 0.007354149, -41.24859, 0, 0
Line.SMT_3503, 0.03290574, -182.8413, 0.03290574, -182.8413, 0, 0
Line.SMT_3504, 0.00232157, -17.7505, 0.00232157, -17.7505, 0, 0
Line.SMT_3505, 0.002016826, -15.32178, 0.002016826, -15.32178, 0, 0
Line.SMT_35146, 0.0002115467, -64.89984, 0.0002115467, -64.89984, 0, 0
Line.SMT_35147, 0.0002311823, -68.57514, 0.0002311823, -68.57514, 0, 0
Line.SMT_35148, -2.01405E-005, -1.857707, -2.01405E-005, -1.857707, 0, 0
Line.SMT_3527, 0.0218344, -61.16399, 0.0218344, -61.16399, 0, 0
Line.SMT_35558, 9.35731E-005, -44.56618, 9.35731E-005, -44.56618, 0, 0
Line.SMT_35559, 0.0001279186, -61.37516, 0.0001279186, -61.37516, 0, 0
Line.SMT_35560, 0.0001270096, -59.98161, 0.0001270096, -59.98161, 0, 0
Line.SMT_35561, 0.0001342566, -62.00186, 0.0001342566, -62.00186, 0, 0
Line.SMT_35562, 0.0001711329, -75.98375, 0.0001711329, -75.98375, 0, 0
Line.SMT_3560, 9.102716, -50.87371, 9.102716, -50.87371, 0, 0
Line.SMT_35705, 48.61561, -17.01686, 48.61561, -17.01686, 0, 0
Line.SMT_35706, 69.94539, -24.46461, 69.94539, -24.46461, 0, 0
Line.SMT_35707, 22.97804, -7.749394, 22.97804, -7.749394, 0, 0
Line.SMT_35708, 60.59686, -20.42547, 60.59686, -20.42547, 0, 0
Line.SMT_35709, 33.60553, -11.32062, 33.60553, -11.32062, 0, 0
Line.SMT_35710, 33.37945, -11.23421, 33.37945, -11.23421, 0, 0
Line.SMT_35711, 57.01654, -19.1784, 57.01654, -19.1784, 0, 0
Line.SMT_35712, 48.54422, -17.10341, 48.54422, -17.10341, 0, 0
Line.SMT_35713, 53.21757, -18.73796, 53.21757, -18.73796, 0, 0
Line.SMT_35714, 49.40573, -17.38459, 49.40573, -17.38459, 0, 0
Line.SMT_35715, 29.2727, -10.29063, 29.2727, -10.29063, 0, 0
Line.SMT_35716, 60.23893, -21.16468, 60.23893, -21.16468, 0, 0
Line.SMT_35717, 58.57408, -20.56434, 58.57408, -20.56434, 0, 0
Line.SMT_35718, 32.63753, -11.48333, 32.63753, -11.48333, 0, 0
Line.SMT_35719, 28.96263, -10.18639, 28.96263, -10.18639, 0, 0
Line.SMT_35720, 50.99169, -17.91151, 50.99169, -17.91151, 0, 0
Line.SMT_35721, 64.76514, -22.73301, 64.76514, -22.73301, 0, 0
Line.SMT_35722, 29.94869, -10.50591, 29.94869, -10.50591, 0, 0
Line.SMT_35723, 60.38586, -21.22623, 60.38586, -21.22623, 0, 0
Line.SMT_35724, 9.546549, -3.347645, 9.546549, -3.347645, 0, 0
Line.SMT_35725, 35.21501, -12.38464, 35.21501, -12.38464, 0, 0
Line.SMT_35727, 37.56055, -12.64717, 37.56055, -12.64717, 0, 0
Line.SMT_35728, 29.99829, -14.02223, 29.99829, -14.02223, 0, 0
Line.SMT_35729, 35.42449, -16.54704, 35.42449, -16.54704, 0, 0
Line.SMT_35730, 60.69839, -28.33734, 60.69839, -28.33734, 0, 0
Line.SMT_35731, 0.003390909, -1.200355, 0.003390909, -1.200355, 0, 0
Line.SMT_35732, 24.65685, -11.54164, 24.65685, -11.54164, 0, 0
Line.SMT_35733, 28.77159, -13.45835, 28.77159, -13.45835, 0, 0
